State code,State,Municipality code,Municipality,Population 2015,Population 2016,Population 2017,Population 2018,Population 2019,Cases 2015,Cases 2016,Cases 2017,Cases 2018,Cases 2019,Age 0-4 (%),Age 5-14 (%),Age 15-29 (%),Age >30 (%),Afrocolombian Population (%),Indian Population (%),People with Disabilities (%),People who cannot read or write (%),Secondary/Higher Education (%),Employed population (%),Unemployed population (%),People doing housework (%),Retired people (%),Men (%),Women (%),Households without water access (%),Households without internet access (%),Building stratification 1 (%),Building stratification 2 (%),Building stratification 3 (%),Building stratification 4 (%),Building stratification 5 (%),Building stratification 6 (%),Number of hospitals per Km2,Number of houses per Km2
68,Santander,68720,Santa Helena del Opón,4135,3725,3450,3389,3393,1,62,0,3,16,7.39,19.61,23.47,49.53,0.06,0.0,6.98,9.38,34.14,37.84,3.1,22.05,0.25,52.78,47.22,23.79,62.52,0.42857142857142855,0.2026300059772863,0.001195457262402869,0.0,0.0,0.0,0.002583979328165375,2.8449612403100777
68,Santander,68745,Simacota,9964,9967,9962,10042,10138,10,5,3,7,26,6.45,17.85,22.49,53.2,0.2,0.14,12.57,10.01,37.73,34.44,2.37,26.5,0.98,53.42,46.58,31.27,64.95,0.4104321907600596,0.26825633383010433,0.013710879284649776,0.0005961251862891207,0.00029806259314456036,0.0,0.0007077140835102619,1.705590941259731
68,Santander,68755,Socorro,31676,31750,31817,32158,32965,283,179,26,24,506,6.31,14.02,25.7,53.98,0.28,0.03,11.42,3.67,57.01,40.35,4.12,13.83,4.36,48.77,51.23,4.7,41.21,0.10397901180585921,0.5017927415828597,0.1474420638390905,0.02028858766943594,0.0017490161783996502,0.00034980323567993004,0.05737704918032787,73.40983606557377
68,Santander,68770,Suaita,10239,10088,9991,10031,10086,144,79,49,13,105,5.72,15.62,19.85,58.81,0.22,0.01,17.8,8.79,40.34,39.01,2.92,19.82,1.54,50.91,49.09,24.72,62.34,0.3074700784151878,0.2849773008666942,0.05385885266198927,0.0004127115146512588,0.0002063557573256294,0.0,0.007142857142857143,11.435714285714285
68,Santander,68773,Sucre,8842,8157,7502,7202,7103,1,3,0,1,1,5.76,17.16,20.45,56.63,0.18,0.0,13.09,8.97,34.6,33.16,4.77,26.37,0.33,51.75,48.25,29.38,68.89,0.5541237113402062,0.12849779086892488,0.002577319587628866,0.0003681885125184094,0.0,0.0003681885125184094,0.0016501650165016502,3.227722772277228
68,Santander,68780,Suratá,3919,3936,3930,3975,3977,2,1,0,2,7,6.28,16.76,21.76,55.2,0.17,0.0,8.49,6.14,39.09,34.86,3.44,25.94,0.54,51.88,48.12,39.36,62.95,0.47847180109157067,0.13402061855670103,0.011522134627046696,0.0018192844147968466,0.0,0.0,0.0028735632183908046,3.0775862068965516
68,Santander,68820,Tona,7009,7067,7162,7373,7562,1,4,0,0,6,6.84,17.2,24.9,51.06,0.0,0.01,2.16,6.17,36.14,35.84,9.43,22.95,0.21,53.62,46.38,39.83,64.57,0.4127906976744186,0.24450904392764858,0.004198966408268734,0.0009689922480620155,0.0,0.0,0.0029239766081871343,6.076023391812866
68,Santander,68855,Valle de San José,5809,5864,5939,6084,6222,5,15,3,3,34,6.91,15.56,23.87,53.67,0.34,0.0,11.79,8.32,44.39,38.01,2.6,23.46,1.27,50.66,49.34,30.47,71.32,0.3713182037662965,0.3355866731047803,0.07629164654756157,0.0004828585224529213,0.0,0.0004828585224529213,0.010101010101010102,16.646464646464647
68,Santander,68861,Vélez,23723,23881,24013,24356,24843,10,6,1,3,43,5.28,13.34,26.5,54.88,0.2,0.03,15.42,7.48,51.7,35.52,5.69,19.96,1.46,52.44,47.56,19.49,56.79,0.3796481852594077,0.24749498997995992,0.08338900022266756,0.0007793364506791361,0.00033400133600534405,0.00022266755733689602,0.014760147601476014,24.066420664206642
68,Santander,68867,Vetas,1932,1989,2044,2114,2142,2,0,0,2,1,5.85,14.93,23.89,55.33,0.0,0.06,18.39,5.79,49.94,28.72,4.54,25.82,2.55,51.08,48.92,27.84,66.62,0.48579545454545453,0.2556818181818182,0.014204545454545454,0.0,0.0,0.0,0.010752688172043012,5.795698924731183
68,Santander,68872,Villanueva,7867,7861,7843,7873,7927,20,19,6,112,56,6.14,15.24,21.7,56.92,0.39,0.0,20.54,6.16,41.33,39.6,2.12,22.31,1.48,48.71,51.29,4.32,62.38,0.1396927474097892,0.5166130760986066,0.07788495891389782,0.0003572704537334762,0.0,0.0,0.010101010101010102,21.151515151515152
68,Santander,68895,Zapatoca,9780,9633,9507,9466,9507,8,21,11,2,43,6.38,16.99,19.58,57.04,0.26,0.01,19.68,5.51,45.34,39.04,1.92,20.56,2.87,48.65,51.35,14.08,53.27,0.28100470957613816,0.35478806907378335,0.08503401360544217,0.0005232862375719519,0.0,0.0,0.008333333333333333,7.927777777777778
70,Sucre,70001,Sincelejo,262578,265643,270421,277773,286635,1392,442,235,365,3693,7.85,17.06,26.31,48.78,3.36,11.37,3.83,6.56,59.94,34.41,6.54,17.23,1.38,48.43,51.57,7.98,56.21,0.5305696566116042,0.23486171846606563,0.06367164144108234,0.02405711806980316,0.0054280924299799525,0.003212305239340188,0.7992957746478874,262.0211267605634
70,Sucre,70110,Buenavista,9958,10062,10220,10441,10727,33,4,3,0,35,8.14,19.3,24.34,48.22,4.0,0.3,4.45,12.0,48.74,27.44,6.09,22.7,0.22,50.07,49.93,11.16,82.73,0.7355510752688172,0.05141129032258065,0.0016801075268817205,0.0,0.0,0.0,0.027777777777777776,18.03472222222222
70,Sucre,70124,Caimito,14573,14743,14897,15231,15668,24,1,3,6,46,8.18,20.4,26.67,44.75,1.6,1.18,7.12,15.83,42.32,25.99,3.55,28.02,0.24,52.25,47.75,8.97,89.63,0.8132884777123633,0.01457807681525091,0.0008410428931875525,0.000560695262125035,0.0,0.0,0.002457002457002457,8.137592137592138
70,Sucre,70204,Colosó,8264,8334,8434,8623,8670,8,5,2,1,38,8.16,18.42,23.91,49.51,2.17,11.56,6.27,14.39,44.51,30.55,1.88,27.5,0.09,52.52,47.48,18.71,85.52,0.7381742738589212,0.008713692946058092,0.0004149377593360996,0.0004149377593360996,0.0,0.0,0.0070921985815602835,15.049645390070921
70,Sucre,70215,Corozal,64221,64945,65904,67371,69268,54,28,13,19,479,7.42,17.02,24.82,50.74,1.42,4.07,6.49,8.37,56.7,33.57,5.08,19.28,1.54,49.35,50.65,4.4,66.11,0.5836757190099209,0.25964525503557473,0.021996192003206735,0.0037578915723018337,0.0004509469886762201,5.010522096402445e-05,0.09852216748768473,87.63054187192118
70,Sucre,70221,Coveñas,15194,16565,17503,18250,18892,12,17,5,10,128,7.88,15.95,35.25,40.92,25.19,20.33,5.9,7.62,50.71,26.8,6.24,18.68,0.55,56.27,43.73,23.44,52.29,0.35027799841143764,0.20015885623510724,0.009531374106433678,0.0013238019592268996,0.00013238019592268997,0.0,0.02702702702702703,60.351351351351354
70,Sucre,70230,Chalán,4403,4420,4424,4466,4537,38,6,0,0,20,7.25,17.83,25.81,49.11,15.1,3.62,14.01,17.65,43.53,16.11,3.1,42.35,0.05,53.38,46.62,9.33,84.0,0.7498039215686274,0.010980392156862745,0.000784313725490196,0.0,0.0,0.0,0.0,14.631578947368421
70,Sucre,70233,El Roble,9717,9750,9786,9944,10215,6,0,0,8,67,8.1,19.02,23.68,49.2,0.26,11.23,13.07,18.58,40.54,18.26,2.37,34.76,0.03,51.78,48.22,7.5,83.11,0.7866795366795367,0.0032175032175032173,0.0009652509652509653,0.0,0.0,0.0,0.0048543689320388345,12.87378640776699
70,Sucre,70235,Galeras,20213,20830,21380,21982,22673,38,2,0,1,26,8.94,19.52,25.74,45.8,1.67,7.63,7.62,12.01,45.74,29.21,4.78,22.83,0.22,51.15,48.85,16.51,85.98,0.7855087184696123,0.024716438124259353,0.0005078720162519045,0.00016929067208396818,0.00016929067208396818,0.00033858134416793635,0.012461059190031152,16.21183800623053
70,Sucre,70265,Guaranda,17552,17516,17472,17713,18198,30,20,17,21,30,9.58,22.01,25.0,43.42,0.29,0.19,5.05,13.89,40.17,27.98,2.97,26.72,0.06,52.09,47.91,43.98,84.91,0.8219565217391305,0.003043478260869565,0.0004347826086956522,0.0,0.0,0.0,0.008108108108108109,10.767567567567568
70,Sucre,70400,La Unión,11859,11962,12103,12349,12701,29,10,0,44,60,7.29,19.32,24.57,48.82,0.1,9.57,7.02,14.6,43.54,25.83,4.84,27.89,0.53,52.17,47.83,8.89,90.89,0.7952439777640519,0.07967881408276714,0.0012353304508956147,0.0006176652254478073,0.0,0.00030883261272390367,0.008547008547008548,13.064102564102564
70,Sucre,70418,Los Palmitos,21917,22169,22410,22880,23420,45,2,3,8,147,8.03,17.95,24.67,49.36,1.52,1.66,7.52,12.73,47.88,32.11,5.73,23.5,0.23,51.13,48.87,4.57,79.69,0.7395976853127584,0.04464039680352714,0.0006888950124001103,0.00013777900248002206,0.0,0.0,0.016,49.712
70,Sucre,70429,Majagual,35246,35617,35936,36650,37564,32,6,4,26,28,8.99,20.62,23.66,46.73,0.34,3.05,4.54,12.79,40.4,25.5,6.62,26.18,0.15,52.19,47.81,15.51,85.17,0.8379779016329324,0.010071379681235944,0.0007822430820377432,0.0005866823115283074,0.0001955607705094358,0.0,0.006053268765133172,10.869249394673124
70,Sucre,70473,Morroa,14107,14339,14679,15061,15495,16,6,3,2,84,8.32,18.02,25.03,48.64,0.92,3.63,7.73,9.82,51.57,33.75,3.93,20.77,0.72,50.29,49.71,15.7,70.23,0.7135135135135136,0.07913513513513513,0.0025945945945945945,0.00021621621621621621,0.0,0.0,0.024844720496894408,24.167701863354036
70,Sucre,70508,Ovejas,22482,22519,22597,22871,23148,5,8,4,11,152,7.25,18.5,24.16,50.09,2.46,4.61,8.56,15.28,42.42,32.99,2.65,25.39,0.29,51.54,48.46,19.3,77.09,0.6856343283582089,0.04077825159914712,0.0006663113006396588,0.00026652452025586353,0.0,0.00013326226012793177,0.011185682326621925,13.393736017897092
70,Sucre,70523,Palmito,13116,13407,13721,14114,14635,9,4,1,30,76,8.93,21.28,28.83,40.97,0.76,80.37,6.76,15.14,46.7,18.09,11.34,26.45,0.25,51.82,48.18,48.01,84.45,0.7333913548012765,0.005802146794313896,0.0,0.0002901073397156948,0.0,0.0,0.005681818181818182,16.96590909090909
70,Sucre,70670,Sampués,43690,44636,45414,46455,47746,309,110,37,48,328,8.71,19.61,26.84,44.84,0.97,41.76,6.74,13.45,46.29,30.35,3.81,23.67,0.36,50.81,49.19,20.88,84.68,0.7004086497531075,0.15588285373744254,0.0023837902264600714,0.0002554060956921505,0.0,0.0,0.03349282296650718,51.38277511961722
70,Sucre,70678,San Benito Abad,27569,27834,28072,28673,29282,26,18,8,3,79,8.22,20.66,25.55,45.57,16.7,6.71,4.42,18.14,39.82,29.12,5.21,23.62,0.22,52.62,47.38,11.13,78.95,0.6860976434772804,0.00924568722516631,0.00022550456646747095,0.00022550456646747095,0.0,0.00011275228323373548,0.001256281407035176,4.453517587939698
70,Sucre,70702,San Juan de Betulia,13051,13163,13282,13535,13892,79,7,1,4,80,6.91,16.94,23.69,52.47,0.37,4.15,4.74,13.18,52.18,29.63,3.7,28.32,0.34,51.34,48.66,13.37,84.28,0.6154430379746836,0.23518987341772152,0.0010126582278481013,0.00025316455696202533,0.00025316455696202533,0.0,0.01507537688442211,17.92964824120603
70,Sucre,70708,San Marcos,55664,56104,56613,57672,59254,407,92,40,52,242,8.57,20.93,24.86,45.64,23.95,22.88,7.42,13.84,43.09,28.69,5.66,22.44,0.36,49.91,50.09,8.26,81.44,0.6882394321161348,0.11101873760951589,0.029737161859691757,0.0004476562000383705,0.00012790177143953444,0.0,0.0149812734082397,25.53932584269663
70,Sucre,70713,San Onofre,51168,50713,49875,49633,50423,64,16,6,5,127,9.07,22.71,24.83,43.39,88.83,7.29,5.73,17.33,38.8,25.13,6.76,23.09,0.21,51.02,48.98,18.57,73.42,0.7038053888392287,0.02547567360490359,0.002234708210956455,0.0005746392542459456,0.00012769761205465457,0.0,0.003629764065335753,10.834845735027223
70,Sucre,70717,San Pedro,18308,18375,18421,18590,18920,24,8,3,4,115,7.59,18.91,23.52,49.98,9.61,4.7,6.37,10.08,47.91,28.06,5.0,23.56,0.41,50.61,49.39,12.72,84.48,0.7957029079459159,0.04926838303389516,0.0011113169105389886,0.0003704389701796629,0.0003704389701796629,0.0,0.0045045045045045045,21.693693693693692
70,Sucre,70742,San Luis de Sincé,31548,31097,30691,30773,31365,21,10,3,2,184,7.81,17.21,23.89,51.09,1.67,2.73,7.22,11.19,46.48,29.62,6.58,22.44,0.47,50.51,49.49,12.57,81.64,0.76800172730217,0.07880816150275288,0.010363813019540105,0.0006477383137212566,0.00010795638562020944,0.0,0.004878048780487805,20.39268292682927
70,Sucre,70771,Sucre,28270,28597,28890,29552,30253,13,11,2,6,52,8.19,19.64,22.59,49.57,0.27,2.71,6.69,16.07,37.4,26.92,2.8,24.63,0.21,54.0,46.0,11.7,86.07,0.8266072565245067,0.0038192234245703373,0.0002546148949713558,0.0001273074474856779,0.0,0.0,0.002702702702702703,6.25045045045045
70,Sucre,70820,Santiago de Tolú,31983,32198,32459,32922,33553,116,42,20,10,114,9.29,19.2,26.18,45.33,64.66,10.28,8.69,9.49,50.6,33.81,5.97,18.36,0.61,49.4,50.6,16.05,66.49,0.5078563946290829,0.24378630606608895,0.012475002380725644,0.001809351490334254,0.0,0.0,0.023255813953488372,27.704318936877076
70,Sucre,70823,Tolú Viejo,21489,21348,21180,21339,21850,87,15,5,12,244,7.91,18.87,25.05,48.16,10.74,36.15,2.31,10.52,50.09,33.9,3.43,22.06,0.51,51.0,49.0,22.07,77.8,0.7653237184511679,0.028217588963787427,0.0010973506819250665,0.00015676438313215238,0.0,0.0,0.010869565217391304,18.746376811594203
73,Tolima,73001,Ibagué,512706,517940,524123,529635,536087,5221,2230,606,600,5130,5.92,13.83,25.27,54.98,0.45,0.61,4.39,3.24,64.43,39.11,5.49,14.41,4.91,47.79,52.21,3.08,37.91,0.1728324539382369,0.3978774258527126,0.18992929763640645,0.06323627417083816,0.011815462321302407,0.002204751238919872,0.1931897150799166,117.58373870743571
73,Tolima,73024,Alpujarra,5082,4875,4649,4544,4493,5,4,0,1,7,5.45,14.96,20.09,59.5,0.12,0.0,15.42,8.21,41.82,36.3,4.01,24.22,0.66,52.02,47.98,7.15,55.41,0.3145196036191297,0.2796208530805687,0.004308487720809996,0.0,0.0,0.0,0.0021141649048625794,3.097251585623679
73,Tolima,73026,Alvarado,8810,8741,8691,8697,8710,106,63,43,67,252,6.45,16.48,21.92,55.15,0.18,0.13,7.76,11.16,40.78,36.22,2.91,26.7,0.82,50.77,49.23,11.34,64.86,0.25130378096479794,0.40547588005215124,0.00847457627118644,0.001955671447196871,0.0,0.0,0.003215434083601286,6.954983922829582
73,Tolima,73030,Ambalema,7343,7074,6819,6657,6596,12,36,12,28,18,6.45,15.04,21.74,56.77,0.43,0.02,13.61,9.7,43.5,33.25,4.03,24.56,1.89,51.13,48.87,3.97,62.53,0.48389114795120425,0.15670941507663436,0.029089771660932125,0.0012511729746637473,0.0,0.0,0.0041841004184100415,9.255230125523013
73,Tolima,73043,Anzoátegui,10222,10233,10189,10217,10110,5,6,4,1,14,7.27,19.05,24.58,49.1,0.14,0.07,6.52,9.9,37.24,36.33,2.12,26.35,0.2,53.04,46.96,25.14,69.7,0.3709677419354839,0.2612270714737508,0.004111321948134092,0.0,0.00031625553447185326,0.0,0.0018484288354898336,4.203327171903882
73,Tolima,73055,Armero,13318,13211,12968,12696,12335,88,36,46,25,269,5.86,15.32,21.24,57.58,0.32,0.07,7.97,8.92,48.57,36.04,3.47,23.46,2.19,50.67,49.33,5.81,68.76,0.5620100502512563,0.20462311557788945,0.006231155778894473,0.0004020100502512563,0.00020100502512562814,0.0006030150753768845,0.0025974025974025974,10.272727272727273
73,Tolima,73067,Ataco,19283,19324,19256,19330,19195,15,23,29,25,243,8.92,20.69,24.49,45.89,1.13,7.8,5.04,10.16,32.72,29.98,3.72,23.29,0.3,52.49,47.51,42.28,66.2,0.5011712649661635,0.09513274336283185,0.002342529932326913,0.0,0.0,0.0,0.00089126559714795,4.733511586452763
73,Tolima,73124,Cajamarca,18778,18572,18445,18471,18443,18,12,3,0,7,7.35,16.62,25.18,50.85,0.15,0.16,4.97,7.15,44.45,40.97,3.33,20.2,0.8,51.78,48.22,26.23,75.78,0.2586750788643533,0.4794952681388013,0.08949028723227627,0.0004980906524987548,0.0,0.0,0.00125,6.39
73,Tolima,73148,Carmen de Apicalá,8895,9309,9764,10117,10306,47,50,28,38,61,6.38,14.42,23.52,55.68,0.31,0.03,4.54,5.68,52.94,38.79,4.12,18.89,2.06,49.98,50.02,2.53,45.98,0.1532567049808429,0.32317174745960353,0.04980842911877394,0.007329668499083792,0.0024987506246876563,0.0,0.00546448087431694,17.918032786885245
73,Tolima,73152,Casabianca,6382,6367,6343,6373,6326,1,7,3,9,16,6.82,17.89,22.18,53.11,0.04,0.04,3.15,10.13,34.92,40.14,1.07,25.69,0.49,53.82,46.18,23.15,69.52,0.3527950310559006,0.36231884057971014,0.0033126293995859213,0.0,0.0,0.00041407867494824016,0.003787878787878788,6.825757575757576
73,Tolima,73168,Chaparral,49744,49981,50098,50367,50565,172,78,53,92,824,7.81,18.96,24.55,48.68,0.49,3.43,5.77,8.71,42.53,36.27,3.84,18.82,0.8,50.7,49.3,20.71,64.1,0.4562647754137116,0.22731809824008406,0.05395324402416601,0.0008405568689256632,0.00015760441292356187,5.253480430785395e-05,0.0018832391713747645,6.915725047080979
73,Tolima,73200,Coello,8271,8256,8212,8248,8286,43,8,13,17,79,6.34,14.88,21.57,57.21,0.16,1.25,5.62,12.46,44.54,32.74,5.12,24.24,0.87,51.18,48.82,13.02,73.38,0.5397692774741955,0.19823922282938677,0.006678809957498482,0.00030358227079538557,0.00030358227079538557,0.00030358227079538557,0.002857142857142857,7.337142857142857
73,Tolima,73217,Coyaima,25695,24436,23275,22813,22610,181,94,56,76,158,7.27,19.0,22.55,51.18,0.28,48.96,1.62,12.28,36.65,23.43,6.11,28.67,0.3,51.41,48.59,45.07,67.23,0.47494113689875544,0.1323018275591434,0.0016818028927009755,0.0004484807713869268,0.0,0.0001121201928467317,0.0015060240963855422,9.390060240963855
73,Tolima,73226,Cunday,8734,8757,8716,8745,8518,5,16,7,23,93,6.2,17.47,18.29,58.04,0.08,2.54,9.73,9.95,39.6,36.99,4.15,22.55,0.89,52.55,47.45,20.21,63.88,0.4774381368267831,0.15744784085395438,0.006792819019893256,0.00048520135856380397,0.00024260067928190198,0.0,0.0019305019305019305,5.4073359073359075
73,Tolima,73236,Dolores,8367,8360,8335,8359,8250,5,1,0,0,3,6.02,16.48,20.65,56.85,0.11,0.01,5.33,7.77,40.87,36.6,6.32,23.03,0.7,52.31,47.69,18.53,82.59,0.6929133858267716,0.1279527559055118,0.010404949381327334,0.0,0.0,0.00028121484814398203,0.001488095238095238,4.617559523809524
73,Tolima,73268,Espinal,70881,70635,70417,70494,70769,705,230,280,421,1822,6.14,14.27,24.11,55.48,0.38,0.63,3.94,5.55,57.03,36.91,4.62,19.32,2.43,49.28,50.72,9.44,58.25,0.2740907386576678,0.4395283922842978,0.14202391367745698,0.017581135691371912,0.0003749531308586427,4.166145898429363e-05,0.10138248847926268,98.27188940092167
73,Tolima,73270,Falan,7913,7885,7783,7693,7494,88,32,3,18,66,6.0,16.82,20.49,56.68,0.12,0.09,10.6,10.28,39.19,40.26,1.66,22.7,1.42,52.1,47.9,15.17,66.82,0.38055462746408286,0.3070497828265954,0.007684597393919144,0.0,0.0010023387905111927,0.0003341129301703976,0.004201680672268907,9.134453781512605
73,Tolima,73275,Flandes,28363,28318,28317,28389,28510,75,36,44,172,254,6.57,15.33,23.11,54.99,0.29,0.11,3.46,4.69,59.08,38.58,4.2,17.61,4.46,49.29,50.71,3.28,36.76,0.04385710136508859,0.2830090037757769,0.1751379610804531,0.0014522218995062445,0.00023235550392099912,0.00011617775196049956,0.010526315789473684,92.23157894736842
73,Tolima,73283,Fresno,31016,31036,30979,31069,31124,50,41,58,46,238,6.39,16.91,22.93,53.78,0.08,0.05,5.93,7.99,42.71,40.95,1.68,21.99,1.2,51.43,48.57,27.32,81.28,0.37293607600774836,0.4090951019278664,0.10137441195461673,0.0007379393044922055,0.0,0.00018448482612305137,0.004807692307692308,47.13942307692308
73,Tolima,73319,Guamo,33890,33417,33013,32940,32826,198,135,139,257,721,6.21,15.19,21.11,57.5,0.27,0.6,6.34,8.01,47.27,32.28,5.21,24.41,1.6,49.59,50.41,25.16,71.75,0.46325806207990333,0.2766407371044483,0.01986254814591043,0.0013594139415452006,7.552299675251114e-05,7.552299675251114e-05,0.0053475935828877,18.611408199643495
73,Tolima,73347,Herveo,8393,7987,7555,7363,7266,0,1,2,0,0,5.7,17.31,21.86,55.14,0.08,0.0,2.94,9.06,37.14,23.51,1.13,25.0,0.77,51.93,48.07,31.29,60.01,0.1867911941294196,0.4786524349566378,0.011007338225483656,0.0,0.0,0.0,0.0029239766081871343,6.140350877192983
73,Tolima,73349,Honda,26637,25994,25245,24693,24585,86,69,68,53,244,5.74,13.44,21.92,58.9,0.5,0.05,8.88,6.43,55.35,33.05,6.95,16.32,4.72,49.05,50.95,3.15,62.72,0.25914756735022115,0.38178528347406515,0.10826296743063933,0.01527945315641335,0.0007036590269400884,0.0005026135906714917,0.016181229773462782,25.3042071197411
73,Tolima,73352,Icononzo,11722,11819,11814,11887,11891,45,70,5,4,31,6.6,15.63,20.72,57.04,0.22,0.13,11.22,8.01,44.93,36.99,3.35,22.5,1.68,51.99,48.01,22.41,67.55,0.3741721854304636,0.2593129139072848,0.01634933774834437,0.0,0.0,0.0,0.004310344827586207,15.301724137931034
73,Tolima,73408,Lérida,18583,18579,18538,18574,18598,252,135,254,244,310,6.22,15.63,22.38,55.77,0.39,0.15,9.31,8.01,49.92,35.28,5.58,20.6,2.03,49.05,50.95,5.71,69.63,0.2946859903381642,0.4498274672187716,0.025810904071773638,0.00041407867494824016,0.0,0.0,0.0071174377224199285,20.21708185053381
73,Tolima,73411,Líbano,40261,38959,37592,36773,36432,479,895,192,96,190,5.84,15.85,20.95,57.35,0.25,0.16,11.22,8.02,48.73,39.08,2.78,20.52,2.17,49.43,50.57,15.37,66.25,0.1677570758071398,0.4338643151756507,0.1568766889489404,0.023467501066704595,0.0006400227563646707,7.111363959607453e-05,0.017857142857142856,40.32857142857143
73,Tolima,73443,San Sebastián de Mariquita,37213,37328,37471,37770,38084,175,244,202,168,718,6.3,15.82,22.53,55.35,0.34,0.22,7.94,6.5,52.42,37.59,3.68,19.35,3.05,48.93,51.07,10.84,62.42,0.38809034907597534,0.3298425735797399,0.04887063655030801,0.004175222450376454,0.00034223134839151266,0.00034223134839151266,0.010554089709762533,30.34300791556728
73,Tolima,73449,Melgar,33930,34648,35643,36536,37191,387,444,213,225,329,6.71,16.17,25.0,52.13,1.27,0.14,2.84,3.98,58.6,40.28,4.74,14.32,2.51,50.71,49.29,4.14,42.06,0.16697050437058852,0.294535595755621,0.1306034684242509,0.011265367176179123,0.00603000981629505,0.001542560650680129,0.03255813953488372,61.89302325581395
73,Tolima,73461,Murillo,4100,4089,4103,4113,4129,0,3,1,1,3,6.55,19.09,23.61,50.75,0.18,0.0,7.05,9.44,37.98,38.09,1.98,23.87,0.35,53.88,46.12,29.67,69.44,0.3556910569105691,0.3252032520325203,0.018292682926829267,0.0013550135501355014,0.0,0.0,0.0027472527472527475,2.947802197802198
73,Tolima,73483,Natagaima,14828,14821,14803,14835,14722,122,27,14,17,58,5.7,15.29,20.69,58.32,0.29,47.6,8.55,9.96,44.62,30.98,2.75,27.58,0.85,50.08,49.92,5.19,69.32,0.4150071690297913,0.2427911422654134,0.023896765971005256,0.0,0.0,0.0003186235462800701,0.0011627906976744186,5.4476744186046515
73,Tolima,73504,Ortega,34622,34640,34507,34607,34453,43,40,23,37,393,7.26,19.24,24.81,48.69,1.97,49.72,8.52,9.64,39.47,31.39,2.45,24.98,0.41,52.13,47.87,24.4,72.44,0.3646897810218978,0.30684306569343067,0.014051094890510948,0.000364963503649635,0.0,0.0,0.0010362694300518134,8.608290155440415
73,Tolima,73520,Palocabildo,9662,9689,9678,9730,9773,32,26,17,16,68,7.37,18.52,22.32,51.78,0.12,0.01,14.52,8.69,37.34,33.22,3.22,24.97,0.27,51.98,48.02,22.53,80.68,0.41914191419141916,0.36693669366936693,0.027602760276027604,0.0,0.0,0.0,0.015384615384615385,43.95384615384615
73,Tolima,73547,Piedras,6334,6499,6608,6711,6737,18,47,6,9,117,5.99,14.07,24.92,55.02,0.48,0.2,12.81,8.68,44.53,35.77,3.52,23.86,2.28,52.62,47.38,6.33,69.77,0.47518610421836227,0.2650951199338296,0.0037220843672456576,0.0012406947890818859,0.0,0.0008271298593879239,0.002770083102493075,5.313019390581718
73,Tolima,73555,Planadas,25541,25677,25647,25764,25785,13,30,13,14,154,9.63,21.55,26.4,42.42,0.24,7.68,7.04,9.66,36.28,39.43,0.93,20.09,0.19,52.17,47.83,38.35,75.59,0.45311466737204076,0.24996693559053035,0.014019309615130274,0.0007935458272715249,0.00026451527575717496,0.00026451527575717496,0.0006920415224913495,4.265051903114187
73,Tolima,73563,Prado,8807,8710,8575,8498,8443,29,14,6,12,32,6.5,16.72,20.73,56.05,0.22,4.31,11.91,10.17,42.11,35.15,2.77,22.59,0.91,51.34,48.66,10.12,63.1,0.5138627187079408,0.1515477792732167,0.0034993270524899056,0.0,0.0,0.0,0.002232142857142857,5.758928571428571
73,Tolima,73585,Purificación,24537,24112,23691,23536,23527,374,72,136,124,269,6.45,15.26,20.46,57.83,0.16,6.31,17.68,8.43,46.08,32.21,6.24,23.71,0.97,49.76,50.24,8.49,70.17,0.5018495684340321,0.24616074431117588,0.02118596569891268,0.0017935209057280575,0.0002241901132160072,0.0001120950566080036,0.0071090047393364926,16.845971563981042
73,Tolima,73616,Rioblanco,23766,23332,22881,22771,22660,31,19,26,4,228,9.88,22.03,26.14,41.94,0.27,5.21,6.85,10.67,33.6,35.74,1.23,23.05,0.09,52.9,47.1,36.11,72.05,0.48085631947303414,0.16618635926993275,0.0016467682173734047,0.0004116920543433512,0.0,0.00013723068478111705,0.0008795074758135445,4.880386983289358
73,Tolima,73622,Roncesvalles,5454,5464,5440,5459,5467,4,0,0,0,3,7.48,19.94,25.19,47.39,0.21,0.68,7.27,6.59,39.59,40.67,1.14,20.17,1.03,53.11,46.89,41.67,74.75,0.3988737681839512,0.3036133270764899,0.003754106053496011,0.0004692632566870014,0.0,0.0,0.0012658227848101266,2.091139240506329
73,Tolima,73624,Rovira,21768,21778,21673,21674,21556,42,67,23,23,145,7.27,19.25,24.61,48.87,0.29,0.59,4.94,9.23,37.25,37.9,2.27,20.15,1.12,51.69,48.31,27.83,73.32,0.5405854531509651,0.2260002556563978,0.010609740508756231,0.0001278281989006775,0.0,0.0001278281989006775,0.0012224938875305623,7.80440097799511
73,Tolima,73671,Saldaña,14422,14432,14408,14435,14450,53,48,42,158,688,6.1,16.48,21.79,55.63,0.09,6.41,11.42,7.55,46.86,30.85,7.55,25.8,0.67,49.35,50.65,27.2,75.53,0.3974025974025974,0.3575139146567718,0.02077922077922078,0.0011131725417439704,0.0,0.0,0.004672897196261682,20.3411214953271
73,Tolima,73675,San Antonio,14488,13879,13235,12896,12691,85,281,109,11,118,7.82,20.08,23.65,48.45,0.26,14.14,9.84,9.23,38.24,34.37,0.89,26.26,0.3,52.32,47.68,22.21,67.69,0.38266068759342303,0.28507367072389495,0.013025838137945762,0.00021353833013025838,0.00021353833013025838,0.0,0.002457002457002457,8.339066339066338
